ID;Descrição;Preço em R$
818;Case F3 para HD SATA 3.5, USB 3.0, Preto - CS-3-2EM1;0
819;HD Western Digital Purple, 6TB, 256mb, Sata 3 - WD64PURZ;0
820;Storage Asustor NAS, Sem Disco, 4 Baias - AS1004T V2;0
821;HD Seagate 1TB BarraCuda, 3.5', SATA - ST1000DM010;0
822;HD Externo Toshiba 2TB Canvio Ready, USB 3.0, Preto - HDTP320XK3AA;0
823;HD Interno Seagate Exos 7E10, 8TB, 512E/4kn, SATA - ST8000NM017B;0
824;HD Seagate Barracuda, 8TB, 3.5´, SATA - ST8000DM004;0
825;HD Interno Seagate Exos 7E10, 4TB, 512N SATA - ST4000NM000B;0
826;HD WD 4TB Purple, 3.5', SATA - WD43PURZ;0
827;HD Externo 2TB Adata HD330 Anti-Queda, USB 3.2 Gen 1, Azul - AHD330-2TU31-CBL;0
828;HD Externo 1TB Adata HV300, USB 3.2, Preto - AHV300-1TU31-CBK;0
829;HD Externo WD 3TB Game Drive P10 para Xbox One, USB 3.2 Gen 1, Preto - WDBA5G0030BBK-WESN;0
830;HD Externo 1TB Adata HD330 Anti-Queda, USB 3.2 Gen 1, Preto - AHD330-1TU31-CBK;0
831;HD Seagate BarraCuda, 2TB, 2.5´, Notebook, SATA - ST2000LM015;0
832;HD Externo 6TB Adata HM800, USB 3.2 Gen 1 - AHM800-6TU32G1-CUSBK;0
833;HD Externo 2TB Adata HC660 Ultra Slim, USB 3.2, Cinza - AHC660-2TU31-CGY;0
834;HD Externo LaCie Rugged Mini, 2TB, 5400 RPM, USB - LAC9000298;0
835;HD Externo 1TB Adata HD770G, USB 3.2 Gen 1, RGB, Preto - AHD770G-1TU32G1-CBK;0
836;HD Externo Portátil LaCie Mobile Drive Seagate, 5TB, USB e USB-C, Prata Lunar - STHG5000400;0
837;HD Seagate BarraCuda, 2TB, 3.5´, SATA - ST2000DM005;0
838;HD WD Purple Surveillance, 6TB, 3.5´, SATA - WD60PURZ;0
839;Case Empire Caddy para HD de Notebook, 12.7mm - 4339;0
840;HD Seagate 8TB Surveillance SkyHawk, 3.5', SATA - ST8000VX0022;0
841;Storage Synology NAS DiskStation Realtek RTD1296, Quad Core 1.4GHz, 1GB, DDR4, Torre, 2 Baias Sem Disco - DS218PLAY;0
842;Adaptador Multi de HD e SDD para Notebook, Baia 12.7mm, CD/DVD - GA173;0
843;HD Externo LaCie 2TB Rugged Thunderbolt, USB-C, Laranja - STFS2000800;0
844;Case Vinik para HD 2.5', USB 3.0, Preto - CH25-A30;0
845;Case Vinik para HD 2.5', USB 3.0, Preto - CH25-A30TL;0
846;HD Externo Seagate 2TB Backup Plus Slim, USB 3.0, Prata  - STHN2000401;0
847;HD Externo 1TB Adata HV320, USB 3.2, Preto - AHV320-1TU31-CBK;0
848;HD Externo 1TB Adata HV320 Ultra Slim, USB 3.2, Branco - AHV320-1TU31-CWH;0
849;HD Externo 2TB Adata HV320 Ultra Slim, USB 3.2, Branco - AHV320-2TU31-CWH;0
850;HD Externo Toshiba 2TB Canvio Flex, USB, Silver - HDTX120XSCAA;0
851;Case Vinik para HD e SSD 2.5'/3.5' SATA, USB 3.0, Preto - CP235-30;0
852;Case Vinik para HD e SSD 2.5'/3.5' SATA, USB 2.0, Preto - CP235-20;0
853;Storage Asustor NAS, 4x Baias, 1x USB 3.0 Type B - AS6004U;0
854;HD WD Red 3TB NAS, 3.5', SATA - WD30EFRX;0
855;HD WD Red NAS, 4TB, 3.5´, SATA - WD40EFRX;0
856;HD Externo Seagate 2TB Expansion, USB 3.0, Preto - STEA2000400;0
857;HD WD Blue, 4TB, 3.5´, SATA - WD40EZRZ;0
858;HD Seagate 2TB BarraCuda, 3.5', SATA - ST2000DM006;0
859;HD Seagate Surveillance SkyHawk, 4TB, 3.5´, SATA - ST4000VX007;0
860;HD Externo Seagate 4TB Backup Plus, 2.5', USB 3.0, Preto - STDR4000200;0
861;HD LaCie Externo d2 Professional, 6TB, USB 3.1 - STHA6000800;0
862;HD Externo Adata Anti-Queda, à Prova D´água, IPX68 Durable HD710 Pro USB 3.1, 2TB, 2.5´, Preto - AHD710P-2TU31-CBK;0
863;HD Adata Externo Portátil HV300, 2TB, USB 3.2 - AHV300-2TU31-CBK;0
864;HD Adata Externo Portátil HV320, 2TB, USB 3.2 - AHV320-2TU31-CBK;0
865;HD Externo Adata HD710 Pro, 2TB, USB 3.2 Gen1, Azul - AHD710P-2TU31-CBL;0
866;HD Externo Adata HV300 Ultra Slim, 1TB, USB 3.2, Branco - AHV300-1TU31-CWH;0
867;HD Externo Adata HD330 Anti-Queda, 1TB, USB 3.2 Gen 1, Vermelho - AHD330-1TU31-CRD;0
868;HD Externo Adata HD720 Anti-Queda, 1TB, USB 3.2 Gen 1, Preto - AHD720-1TU31-CBK;0
869;HD Externo Adata HD720 Anti-Queda, 2TB, USB 3.2 Gen 1, Preto - AHD720-2TU31-CBK;0
870;HD Toshiba N300, NAS, 4TB, 3.5´, Sata - HDWQ140XZSTA;0
