ID;Descrição;Preço em R$
233;Memória XPG Spectrix D41, RGB, 8GB, 3200MHz, DDR4, CL16, Cinza;205,44
234;Memoria Kingston 8GB, DDR3, 1600mhz, 1.35v, Notebook - Kvr16ls11/8wp;174,58
235;Memória XPG Gammix D10, 16GB, 3200MHz, DDR4, CL 16, Preto - AX4U320016G16A-SB10;269,99
236;Memória ADATA, 32GB, 3200MHz, DDR4, CL22, Para Desktop - AD4U320032G22 SNG;612,65
237;Memória Ram Desktop Gamer Ddr4 16Gb, 2400mhz - Hyperx Fury;309,90
238;Memória Corsair Vengeance, 8GB, 4800MHz, DDR5, C40, para Notebook, Preto  - CMSX8GX5M1A4800C40;259,99
239;Memória Kingston SODIMM, 8GB, 3200MHz, DDR4, 1.2V - KVR32S22S6/8;161,83
240;Memória Corsair Dominator Platinum RGB, 64GB (2x 32GB), 5200MHz, DDR5, C40, Preto - CMT64GX5M2B5200C40;1.599,99
241;Memória Kingston Fury Beast Black, 32GB, 3200MHz, DDR4 - KF432C16BB/32;500,00
242;Memória Oxy, 4GB, 1333MHz, DDR3 - OXY1333D3N9/4G;56,91
243;Memória Gamer Redragon Rage 8GB, DDR4, 3200 Mhz - Vermelho;146,94
244;Memória Crucial SODIMM, 16GB, 2400MHz, DDR4, Para Notebook - CT16G4SFS824A;269,00
245;Memória Ram Notebook Oxybr Ddr4 16gb 3200mhz;263,05
246;Memoria Desktop DDR4, 16GB, 3200mhz 1.2v Crucial - CT16G4DFRA32A;255,00
247;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB (2x16GB), 5600MHz, DDR5, CL40, Preto - KF556C40BBAK2-32;1.049,99
248;Memória Hyperx Kingston Fury Beast RGB, 16GB, DDR5, 6000mhz, Preto - Kf560c40bba-16;557,13
249;Memória Kingston, 8GB, 1333MHz, DDR3, Verde - KVR1333D3N9/8G;152,62
250;Memória SODIMM 4GB DDR4 Compatível com Notebook HP - OEM;76,72
251;Memória Corsair Dominator Platinum para AMD, RGB, 32GB (2x16GB), 5600MHz, DDR5, C36, Preto - CMT32GX5M2B5600Z36;1.099,99
252;Memória Kingston Fury Beast para Intel XMP, 128GB (4x32GB), 5200MHz, DDR5, CL40, Branco - KF552C40BWK4-128;2.999,99
253;Memória Kingston Fury Beast Edição Especial, RGB, 8GB, 3600MHz, DDR4, CL17, Branco - KF436C17BWA/8;229,99
254;Memória Oxy, 2GB, 667MHz, DDR2 - OXY667D2N5/2G;47,41
255;Memória Corsair Vengeance LPX 64GB (2x32GB) 2666MHz DDR4 C16 Black - CMK64GX4M2A2666C16;969,99
256;Memória Kingston Fury Beast para Intel XMP, 128GB (4x32GB), 5200MHz, DDR5, CL40, Preto - KF552C40BBK4-128;3.099,99
257;Memória Kingston Fury Impact SODIMM, 8GB, 2666MHz, DDR4, Para Notebook, Black - KF426S15IB/8;150,00
258;Memória Corsair Vengeance LPX 32GB (4x8GB), 3200MHz, DDR4, C16, Preto - CMK32GX4M4B3200C16;619,99
259;Memória XPG Spectrix D50 RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16, Branco - AX4U320016G16A-DW50;659,99
260;Memória Oxy, 4GB, 2133MHz, DDR4, Para Notebook;85,41
261;Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 3200MHz, DDR4, C16, Preto - CMW16GX4M2C3200C16-TUF;439,99
262;Memória Kingston Fury Impact, 32GB, 4800MHz, CL38, DDR5, Para Notebook - KF548S38IB-32;799,99
263;Memória Gamer 8GB Xpg Gammix D30 DDDR4 3200 Mhz Red - AX4U32008G16A-SR30;178,11
264;Memória Corsair 4GB, 1066MHz, DDR3, C7, para Macbook - CMSA4GX3M1A1066C7;119,99
265;Memória XPG Spectrix D50, RGB, 32GB, 3200MHz, DDR4, CL16, Cinza - AX4U320032G16A-ST50;629,99
266;Memória Corsair Value Select 8GB, 1333MHz, DDR3L, C9, para Notebook - CMSO8GX3M1C1333C9;199,99
267;Memória Corsair, 8GB (2x4GB), 1333MHz, DDR3, C9 - CMV8GX3M2A1333C9;219,99
268;Memoria Corsair Dominator Platinum RGB, 32GB (2x16GB), DDR4, 3200MHz, C16, Branco - CMT32GX4M2E3200C16W;849,99
269;Memória Kingston Fury Beast, 8GB, 4800MHz, DDR5, Preto - KF548C38BB/8;275,00
270;Memória Kingston HyperX Fury, 8GB, 3200MHz, DDR4, CL16, Preto - HX432C16FB3/8;199,41
271;Memória Kingston Fury Renegade, RGB, 16GB, DDR4, (2x8GB), 4200MHz, CL19, Preto - KF442C19RB2AK2/16;629,99
272;Memória Oxy, 8GB, 2400MHz, DDR4, Para Notebook, BR;126,26
273;Memória Crucial, 8GB, 1600MHz, DDR3, Para Notebook;142,41
274;Memória Corsair Vengeance RT, RGB, 32GB (4x8GB), 3600MHz, DDR4, CL18, Branco - CMN32GX4M4Z3600C18W;849,99
275;Memória Ram Desktop Gamer Hyperx Fury, Ddr4, 32Gb, 3200Mhz;579,90
276;Memória Kingston Fury Renegade RGB, 16GB, DDR4, 3200MHz, CL16, Preto - KF432C16RB12A/16;349,99
277;Memória Kingston Fury Impact, 32GB, 2666MHz, DDR4, CL16, para Notebook - KF426S16IB/32R;499,99
278;Memória Kingston Fury Beast para Intel XMP, RGB, 64GB (2x32GB), 5200MHz, DDR5, CL40, Preto - KF552C40BBAK2-64;1.699,99
279;Memória Gamer Ktrok Desktop 8GB, 3200mhz, Drr4 Kt-g8gd43200bd;139,90
280;Memória Kingston KVR, 8GB, 1600MHz, DDR3L, CL11 - KVR16LN11/8WP;199,99
281;Memória RAM Sk Hynix Servidor, 8GB, Hma81gr7cjr8n-vk, Ddr4-2666 Ecc Rdimm 1rx8;76,50
282;Memória Kingston Fury Beast, RGB, 32GB (2x16GB), 6000MHz, DDR5, CL36, Branco - KF560C36BWEAK2-32;1.129,99
283;Memória Xpg Hunter, 16GB, 1x16GB, 5200mts, DDR5;300,00
284;Memória HyperX Fury Black, 16GB, 2666MHz, DDR4 - HX426C16FB16;275,40
285;Memória Kingston Fury Beast para Intel XMP, RGB, 16GB (2x8GB), 5600MHz, DDR5, CL40, Preto - KF556C40BBAK2-16;649,99
286;Memória Corsair Vengeance 32GB, 2666MHz, DDR4, C18, para Notebook, Preto - CMSX32GX4M1A2666C18;489,99
287;Memória Kingston Fury Beast para Intel XMP, 32GB (2x16GB), 4800MHz, DDR5, CL38, Preto - KF548C38BBK2-32;899,99
288;Memória Redragon, 16GB, 3200MHz, DDR4, CL16, Vermelho - GM-702;239,99
289;Memória Corsair Vengeance LPX 64GB (2x32GB) 2400MHz DDR4 C16 Black - CMK64GX4M2A2400C16;899,99
290;Memória Kingston, 8GB, 2400MHz, DDR4, CL17 - KVR24S17S8/8;192,15
291;Memória 16GB, 3200 ECC Reg., DDR4, KTD-PE432D8P/16G, Dell R440/R450/R540/R550;599,00
292;Memória Kingston Fury Renegade, RGB, 8GB, 3200MHz, DDR4, CL16, Preto - KF432C16RBA/8;239,99
293;Memória Kingston Fury Beast para Intel XMP, RGB, 16GB, 5600MHz, DDR5, CL40, Branco - KF556C40BWA-16;519,99
294;Memória Corsair Dominator Platinum RGB, 32GB (2x16GB), 3600MHz, DDR4, C18, Preto - CMT32GX4M2Z3600C18;899,99
295;Memória Kingston Fury Beast RGB, 16GB, 2666MHz, DDR4, CL16, Preto - KF426C16BB2A/16;309,99
296;Memória Kingston Fury Beast RGB, 32GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB2A/32;599,99
297;Memória Corsair Vengeance RGB RS, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - CMG16GX4M2E3200C16;399,99
298;Memória Kingston Fury Beast, 8GB, 3200MHZ, DDR4, RGB, PRETO - KF432C16BB2A/8;185,30
299;Memória ADATA XPG Spectrix D50, RGB, 16GB, 3200MHz, DDR4, Branco - Ax4u320016g16a-Sw50;369,81
300;Memória Kingston Fury Renegade, 16GB (2x8GB), 4000MHz, DDR4, CL19, Preto - KF440C19RBK2/16;459,99
301;Memória Kingston Fury Renegade, RGB, 16GB (2x8GB), 4600MHz, DDR4, CL19, Preto - KF446C19RBAK2/16;799,99
302;Memória Oxy, 8GB, 2133MHz, DDR4, CL15, Para Notebook - PC4-17000;126,26
303;Memória XPG Gammix D20, 32GB (2x16GB), 3200MHz, DDR4, CL16, Preto - AX4U320016G16A-DCBK20;599,99
304;Memória XPG Spectrix D50, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18, Cinza - AX4U36008G18I-DT50;429,99
305;Memória Ram Macrovip, 8GB, 2400MHZ, DDR4 - MV24N17/8;129,74
306;Memória Kingston Fury Beast, RGB, 32GB (2x16GB), 3733MHz, DDR4, CL19, Preto - KF437C19BB1AK2/32;749,99
307;Memória NTC, 16GB, 2666MHz, DDR4, 1.2V, Para Notebook;196,88
308;Memória Corsair Dominator, RGB, 32GB (2x16GB), 5600MHz, DDR5, CL36, Preto - CMT32GX5M2B5600C36;1.099,99
309;Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 2666MHz, DDR4, CL16, Preto - CMW16GX4M2A2666C16;399,99
310;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB, 5600MHz, DDR5, CL40, Branco - KF556C40BWA-32;929,99
311;Memória Kingston, 4GB, 1600MHz, DDR3, CL11 - KCP3L16NS8/4;149,99
312;Memória Corsair Vengeance, 4GB, 1600MHz, DDR3, CL9, Preto - CMZ4GX3M1A1600C9;159,99
313;Memória Kingston, 4GB, 1600MHz, DDR3, Para Notebook, Low Voltage;82,48
314;Memória Kingston 64GB, 3200Mhz, DDR4, ECC, KTD-PE432/64G, Dell R440/R450/R540/R550;1.299,00
315;Memória Kingston Sodimm, 16GB DDR5, 4800mhz, Cl40, Para Notebook - Kvr48s40bs8-16;571,32
316;Memória Oxy, 4GB, 1600MHz, DDR3 - OXY16N11/4G;56,91
317;Memória Kingston Fury Beast RGB, 8GB, 3733MHz, DDR4, CL19, Preto - KF437C19BB2A/8;209,99
318;Memória Kingston Fury Impact, 16GB (2x8GB), 2666MHz, DDR4, CL15, para Notebook - KF426S15IBK2/16R;299,99
319;Memória Crucial, 8GB, 1600MHz, DDR3L, 1.35V - Para Notebook;159,00
320;Memória ADATA XPG Spectrix D60G, 16GB, 3200MHz, DDR4, UDIMM, Para Desktop - AX4U320016G16A ST60;385,11
321;Memória Win Memory, 4GB, 3200MHz, DDR4, Para Desktop - WHS56U4EVD;99,00
322;Memória Kingston, 16GB, 3200MHz, DDR4, CL22 - KVR32N22D8/16;219,11
323;Memória Para Notebook Kingston 4GB, DDR4, 2666mhz, Cl19 - Kvr26s19s8/4;72,43
324;Memória GTA Tech, 8GB, 2666MHz, DDR4, 1.2V, Para Notebook - GT8G2666N;113,00
325;Memória Kingston Fury Renegade RGB, 64GB, DDR4, (2x32GB), 3200MHz, CL16, Preto - KF432C16RB2AK2/64;1.199,99
326;Memória Oxy, 8GB, 1333MHz, DDR3, Para Notebook - OXY16S11/4G;85,41
327;Memória XPG Spectrix D50, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18, Branca - AX4U36008G18I-DW50;409,99
328;Memória Hyperx Fury Gamer DDR4, 16GB, 3200Mhz;284,90
329;Memória Kingston Fury Beast, 4GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB/4;189,99
330;Memória Oxy, 4GB, 2666MHz, DDR4, CL19, Para Notebook - OXYBR26S19S8/4;85,41
331;Memória RAM Crucial, 8GB, 2133Mhz, DDR4, Para Notebook;199,90
332;Memória Kingston Fury Beast, 32GB, 2666MHz, DDR4, CL16, Preto - KF426C16BB/32;539,99
333;Memória Kingston Fury Beast, RGB, 8GB, 3200MHz, DDR4, CL16 - KF432C16BBA/8;179,10
334;Memória Corsair, 4GB, 1333MHz, DDR3, CL9, para Notebook - CMSO4GX3M1A1333C9;119,99
335;Memória Kingston Fury Beast, 16GB, 6000MHz, DDR5;461,55
336;Memória Kingston Fury Beast, RGB, 64GB (2x32GB), 5200MHz, DDR5, CL36, Branco - KF552C36BWEAK2-64;1.699,99
337;Memória Kingston SODIMM, 8GB, 3200MHz, DDR4, 1.20V - DDR4-3200/PC4-25600 - KCP432SS8/8;543,58
338;Memória Kingston Fury Beast para Intel XMP, RGB, 64GB (2x32GB), 4800MHz, DDR5, CL38, Preto - KF548C38BBAK2-64;1.699,99
339;Memória Corsair 8GB (2x4GB), 1600MHz, DDR3, C11 - CMV8GX3M2A1600C11;199,99
340;Memória Kingston Fury Impact, 16GB (2x 8GB), 4800MHz, DDR5, CL38, Para Notebook - KF548S38IBK2-16;499,99
341;Memória Kingston Gamer HyperX Fury Black, 8GB, 2666MHz, DDR4, CL16 - HX426C16FB3/8;393,21
342;Memória Patriot Viper Elite II, 16GB, 2666MHz, DDR4, CL16, Para Desktop, Preto E Vermelho - PVE2416G266C6;234,37
343;Kit Com 2 Memorias Kingston 8GB DDR3, 1600mhz, Kvr16n11/8;131,60
344;Memória Ktrok SODIMM, 8GB, 1333MHz, DDR3, Para Notebook;84,40
345;Memória Gamer Xpg Gammix D35 16GB, DDR4, 3200 Mhz, Branco - Ax4u320016g16a-swhd35;299,61
346;Memória Multi SODIMM, DDR3 - PC3L-12800 - MM820;297,90
347;Memória Kingston Fury Renegade RGB, 64GB, DDR4, (2x32GB), 3600MHz, CL16, Preto - KF436C18RB2AK2/64;1.299,99
348;Memória Gamer Kingston Fury Beast, 16GB, DDR4, 2666mhz, Cl16, RGB - Kf426c16bba/16;296,10
349;Memória Patriot Viper Elite II, 16GB, 3600MHz, DDR4, Vermelho - PVE2416G360C0;325,12
350;Memória Kingston Fury Beast, RGB, 32GB (2x16GB), 2666MHz, DDR4, CL16, Preto - KF426C16BB1AK2/32;589,99
351;Memória 8GB, Note Hyperx Kingston, DDR4 2666 - HX426S15IB2/8;199,90
352;Memória Patriot Viper, 16GB, 3200MHz, Para Desktop - PVE2416G320C8;314,49
353;Memória Crucial Ballistix, 8GB, 2666MHz, DDR4, CL16, 1.35V, Preto - PC4-21300;199,41
354;Memória Kingston Fury Impact SODIMM, 16GB, 2666MHz, DDR4, CL15, Para Notebook - KF426S15IB1/16;282,00
355;Memória Multi, 8GB, 1600MHz, DDR3, 11VDDQ, Para Notebook - MM820;369,00
356;Memória Kingston Fury Beast, RGB, 16GB, 5200MHz, DDR5, CL36, Branco - KF552C36BWEA-16;499,99
357;Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 3000MHz, DDR4, CL15, Preto - CMW16GX4M2C3000C15;409,99
358;Memória Corsair Vengeance RT, RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Branco - CMN16GX4M2Z3200C16W;419,99
359;Memória Patriot Signature Line, 8GB, 3200MHz, DDR4, CL22, 1.2V, Para Notebook - PSD48G320081S;229,00
360;Memória Ioway 16GB, DDR4, 2666MHZ, Sodimm;369,00
361;Memória Kingston, 8GB, 2400MHz, DDR4;404,91
362;Memória Kingston Fury Beast para Intel XMP, RGB, 64GB (2x32GB), 5600MHz, DDR5, CL40, Branco - KF556C40BWAK2-64;1.799,99
363;Memória Crucial, 16GB, 2666MHz, DDR4, CL19, Para Notebook - CB16GS2666;270,40
364;Memória Kingston Fury Beast, 64GB (4x16GB), 2666MHz, DDR4, CL16, Preto - KF426C16BB1K4/64;1.099,99
365;Memória XPG D60G, RGB, 8GB, 3200MHz, DDR4 - AX4U320088G16AST60;232,11
366;Memória Oxy, 8GB, 2133MHz, DDR4 - OXY21R15D4/8G;126,26
367;Memória NTC, 4GB, 2666MHz, DDR4, Para Desktop - NTCKF2666DD4-4GB;78,21
368;Memória RAM Crucial, 8GB, DDR4 2666mhz, Cl19 - CT8G4DFS8266;152,62
369;Memória Ram Crucial, 4GB, 2133Mhz, DDR4, Para Notebook;151,91
370;Memoria Kingston 32Gb, Ddr4 3200mhz, 1.2v Desktop - Kvr32n22d8/32;641,16
371;Memória Kingston, 4GB, 1600MHz, DDR3 - KVR16N11/4;61,20
372;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB (2x16GB), 5200MHz, DDR5, CL40, Preto - KF552C40BBAK2-32;999,99
373;Memória Patriot Signature, 8GB, 1600MHz, DDR3, Para PC - PSD38G16002;201,19
374;Memória XPG Spectrix D45G, RGB, 32GB (2x16GB), 3600MHz, DDR4, CL18, Preta - AX4U360016G18I-DCBKD45G;699,99
375;Memória ADATA SODIMM, 16GB, 2666MHz, DDR4, Para Notebook - AD4S2666316G19 S - 42CM2;390,00
376;Memoria Crucial 8GB, DDR4, 3200mhz,  1.2v, para Notebook;219,00
377;Memória Desktop Gamer Xpg Gammix D10 16GB DDR4, 3200mhz - Ax4u320016g16a-sb10;327,51
378;Memória Kingston Fury Beast, 32GB, 4800MHz, DDR5, CL38, Preto - KF548C38BB-32;799,99
379;Memória Corsair Vengeance RT, RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16, Preto - CMN32GX4M2Z3200C16;649,99
380;Memória Kingston Fury Beast RGB, 32GB (2x16GB), 2666MHz, DDR4, CL16, Preto - KF426C16BB12AK2/32;609,99
381;Memória Ram Kingston Fury Renegade DDR4, 32GB, 3600MHZ, RGB - Preto (kf436c18rba/32);896,19
382;Memória Kingston, 4GB, 1333Mhz, DDR3 - KVR13N9S8;89,99
383;Memória Kingston Fury Renegade, RGB, 16GB, DDR4, (2x8GB), 3600MHz, CL16, Preto - KF436C16RB2AK2/16;469,99
384;Memória Kingston Fury Beast, RGB, 32GB, 5200MHz, DDR5, CL36, Branco - KF552C36BWEA-32;899,99
385;Memória Corsair Vengeance RT, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18, Branco - CMN16GX4M2Z3600C18W;449,99
386;Memória Kingston Fury Impact, 64GB (2x 32GB), 4800MHz, DDR5, CL38, Para Notebook - KF548S38IBK2-64;1.499,99
387;Memória Kingston, 8GB, 1333MHz, DDR3, Para Notebook - KVR1333D3S9-8G;174,58
388;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB (2x16GB), 6000MHz, DDR5, CL40, Branco - KF560C40BWAK2-32;1.099,99
389;Memória XPG GAMMIX D10, 8GB, 3200MHz, DDR4, Black;193,94
390;Memória RAM Samsung, 16GB DDR3, 1600MHZ PC3L - M393B2G70DB0-YKO;600,00
391;Memória Kingston Fury Renegade RGB, 128GB (4x32GB), 3600MHz, DDR4, CL18, Preto - KF436C18RB2AK4/128;2.599,99
392;Memória Para Notebook 16GB, Kingston, DDR4, 2666mhz, Cl19 - Kvr26s19s8/16;240,03
393;Memória Patriot Viper, RGB, 8GB, 3200MHz, Stell - PVSR48G320C8;226,45
394;Memória Xpg Spectrix D35, 8GB, 1x8GB, 3200mhz, DDR4, Preto;181,20
395;Memória Desktop Crucial 32GB DDR4, 3200mhz Udimm - Ct32g4dfd832a;518,31
396;Memória Kingston SODIMM, 8GB, 3200MHz, DDR4, 1.20V - PC4-25600 - KCP432SS6/8;248,37
397;Memória Neologic Gamer U-DIMM, 8GB, 3200MHz, DDR4, CL16, Com Dissipador - NL-8GB-3200;143,30
398;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB, 6000MHz, DDR5, CL40, Branco - KF560C40BWA-32;949,99
399;Memória Keepdata, 4GB,  1600MHz, DDR3, Para Desktop - Kd16n11/4g;54,00
400;Memória Crucial, 4GB, 2666MHz, DDR4, CL19, Para Notebook - CB4GS2666;92,65
401;Memória Kingston Fury Renegade RGB, 8GB, DDR4, 3200MHz, CL16, Preto - KF432C16RB2A/8;199,99
402;Memória Kingston Fury Beast, RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - KF432C16BBAK2/16;399,99
403;Memória Oxy, 8GB, 2400MHz, DDR4 - OXY24N17S8/8;126,26
404;Memoria Colorful, 8Gb, 5200 Mhz, Ddr5, Cl40 - Battle-ax;351,12
405;Memória Ram Crucial, 8GB, 2666MHZ, DDR4, Para Notebook;175,66
406;Memória Kingston Fury Beast RGB, 32GB (2x16GB), 3733MHz, DDR4, CL19, Preto - KF437C19BB12AK2/32;759,99
407;Memória Corsair Value Select 4GB, 1600MHz, DDR3, C11, para Notebook - CMSO4GX3M1A1600C11;119,99
408;Memória Corsair Dominator RGB, 32GB (2x16GB), 3200MHz, DDR4, C16, Preto - CMT32GX4M2C3200C16;819,99
409;Memória Kingston Fury Beast RGB, 16GB, 3600MHz, DDR4, CL17, Preto - KF436C18BB2A/16;349,99
410;Memória Corsair Vengeance RGB PRO SL, 16GB (2x8GB), 3600MHz, DDR4, CL18, Preto - CMH16GX4M2D3600C18;439,99
411;Memória Goldentec SST, 8GB, 1600MHz, DDR3L, Para Notebook;154,99
412;Memória Kingston Fury Beast, RGB, 64GB (2x32GB), 5600MHz, DDR5, CL36, Branco - KF556C36BWEAK2-64;1.799,99
413;Memória NTC, 4GB, 1600MHz, DDR3, Para Notebook - NTCKF1600ND3-4GB;48,51
414;Memória Crucial SODIMM, 8GB, 2666MHz, DDR4, Para Notebook, 1.2V - CT8G4SFS8266;199,00
415;Memória Corsair XMS3, 8GB (2x4GB), 1333MHz, DDR3, C9, Preto - CMX8GX3M2A1333C9;239,99
416;Memória Kingston, 8GB, 2666MHz, DDR4, Para Notebook - KVR26S19S8/8;162,75
417;Memoria Crucial Notebook DDR4 16GB, 3200mhz, 1.2v;299,00
418;Memória Corsair Vengeance RGB Pro, 32GB (4x8GB), 3200MHz, DDR4, CL16, Preto - CMW32GX4M4C3200C16;899,99
419;Memória Oxy Gamer, RGB, 32GB, 3200MHz, DDR4;641,16
420;Memória RAM Hyperx Fury, Desktop Gamer, DDR3 8GB, 1333mhz;164,90
421;Memória Gamer Gt Gamer Goldentec, 8GB, DDR4, 2400mhz;164,90
422;Memória 4GB Pny, 2666mhz, DDR4, Cl19 - Md4gsd42666-tb;88,57
423;Memória Oxy, 4GB, 1600MHz, DDR3L, 1.35V, Para Notebook - OXY16LS11/4G;56,91
424;Memória Kingston 16GB, 3200 ECC, DDR4, KSM32ED8/16HD, Dell T150/T350/R250/R350;599,00
425;Memória Hikvision, 8GB, 2666MHz, DDR4, Para Notebook;144,00
426;Memória Kingston Fury Beast para Intel XMP, 64GB (4X16GB), 6000MHz, DDR5, CL40, Preto - KF560C40BBK4-64;1.999,99
427;Memória Corsair Dominator Platinum, 32GB (4x8GB), 3200MHz, DDR4, C16, Branca - CMT32GX4M4C3200C16W;1.229,99
428;Memória Corsair Vengeance 64GB (2x32GB), 2666MHz, DDR4, C18, para Notebook, Preto - CMSX64GX4M2A2666C18;949,99
429;Memória Ram Kingston, 16GB, 2666MHZ, DDR4 - KCP426SD8/16;408,89
430;Memoria RAM Corsair Valueselect 8GB, DDR4,2133mhz, 1x8 GB - cmv8gx4m1a2133c15;215,08
431;Memória Kingston Fury Renegade RGB, 32GB, 1x32gb, 6000mhz, DDR5;2.209,90
432;Memória XPG Spectrix D50, RGB, 32GB (2x16GB), 4133MHz, DDR4, CL19, Cinza - AX4U413316G19J-DT50;859,99
433;Memória Kingston Fury Beast, RGB, 8GB, 3600MHz, DDR4, CL17, Preto - KF436C17BBA/8;209,99
434;Memória Corsair Vengeance LPX, 8GB, 2400MHz, DDR4 - CMK8GX4M1A2400C16R;221,81
435;Memória RAM 8GB Ioway Pro, DDR4 Dissipador De Calor 3200mhz;113,32
436;Memória Corsair 8GB, DDR4, 2400MHZ, Cl16 Value Select Cmv8gx4m1a2400c16;215,08
437;Memória Kingston Fury Renegade, RGB, 32GB, DDR4, 3200MHz, CL16, Preto - KF432C16RB2A/32;569,99
438;Memória Gamer 16GB 2x8GB Xpg Spectrix D60g RGB DDR4 3200 Mhz Gray - AX4U32008G16A-DT60;449,01
439;Memória Kingston Fury Beast para Intel XMP, RGB, 32GB, 5200MHz, DDR5, CL40, Branco - KF552C40BWA-32;899,99
440;Memória Oxy, 4GB, 1333MHz, DDR3, CL9, Para Notebook - OXY1333D3S9/4G;56,91
441;Memória RAM Keepdata, 4GB, 1333MHz, DDR3, Para Desktop - Kd13n9/4g;54,00
442;Memória Corsair Vengeance RT, RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - CMN16GX4M2Z3200C16;399,99
443;Memória Ram Kingston Fury Beast, 8GB, 4800MHZ, DDR5,  RGB, Preto - KF548C38BBA-8;321,08
444;Suporte Para Gpu Deepcool St500 Argb - R.st500.bka1aa.g;114,75
445;Memoria Para notebook Kingston, 4Gb, Ddr4 2400mhz - Kvr24s17s8/4;71,11
446;Memória GTA Tech, 8GB, 1333MHz, DDR3, CL11, 1.5V, Para Desktop - GT8G1333L11D;63,75
447;Memória Kingston Fury Renegade RGB, 8GB, DDR4, 3600MHz,CL16, Preto - KF436C16RB2A/8;229,99
448;Memória Corsair Vengeance RGB Pro, 32GB (2x16gb), 3200MHz, DDR4, Preto - cmw32gx4m2e3200c16;964,52
449;Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 3000MHz, DDR4, CL15, Branco - CMW16GX4M2C3000C15W;419,99
450;Memória Kingston Fury Besat para Intel XMP, 64GB (4X16GB), 6000MHz, DDR5, CL40, Branco - KF560C40BWK4-64;1.949,99
451;Memória ADATA XPG GAMMIX D30, 16GB, 3200MHz, DDR4, Vermelha - AX4U320016G16A SR30;395,43
452;Memória Crucial Ballistix, 8GB, 3200MHz, DDR4, CL16, Preta;199,41
453;Memória Kingston, 16GB, 2666MHz, DDR4, CL19 - KVR26N19S8/16;221,79
454;Memoria Adata P/ Desk Lancer 8GB Ddr5 5200mhz White - Ax5u5200c388g-clawh- 45cm2;311,90
455;Dissipador de Calor Para Memoria Rgb, 5v Aluminio X2 Segotep.;56,95
456;Memória SODIMM 4GB DDR4 Compatível com Notebook Asus - OEM;76,72
457;Memória Oxy, 8GB, 2666MHz, DDR4 - OXY26N19S8/8;126,26
458;Memória Corsair Vengeance RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - CMW16GX4M2C3200C16;429,99
459;Memória RAM 8GB,Ioway Pro, DDR4, Dissipador De Calor, 2666mhz;110,88
460;Memória Win Memory SODIMM, 8GB, 266MHz, DDR4, Para Notebook;263,61
461;Memória Kingston Fury Beast para Intel XMP, RGB, 64GB (2x32GB), 5200MHz, DDR5, CL40, Branco - KF552C40BWAK2-64;1.699,99
462;Memória Oxy, 4GB, 2133MHz, DDR4 - OXY16N11/4G;85,41
463;Memória Kingston Fury Renegade, RGB, 16GB, DDR4, (2x8GB), 3200MHz, CL16, Preto - KF432C16RB2AK2/16;419,99
464;Memória Lenovo, 8GB, 3200MHz, DDR4, Para Notebook;269,80
465;Memória Adata Ad4u320016g22-sgn 16GB, DDR4, 3200mhz;252,21
466;Memória RAM Para Notebook Kingston, Fury Impact, DDR4, 16GB, 2666mhz, Preto - KF426S16IB/16;364,09
467;Memória Kingston Fury Renegade Pro, 32GB, 4800MHz, DDR5, ECC Reg CL36,PnP, para Servidor, Preto - KF548R36RB-32;919,99
468;Memória Kingston HyperX Fury, 8GB, 1600MHz, DDR3, PC3-12800, Para PC - HX316C10FB/8G;151,91
469;Memória Kingston Fury Impact, 16GB, 2666MHz, DDR4, CL16, para Notebook - KF426S16IB/16R;279,99
470;Memória Netac Gamer, 16GB, 3200MHz, DDR4, Para Desktop, Shadow Cinza;409,34
471;Memória Corsair Vengeance LPX Black, 8GB, 2400MHz, DDR4, CL16 - CMK8GX4M1A2400C16;221,81
472;Memória HyperX Kingston Fury, 8GB, 3200MHz, DDR4, Para Desktop;328,90
473;Memória Bluecase, 4GB, 1600MHz, DDR3, CL11, 1.5V - BMGL3D16M15VM11 4G;45,54
474;Memória Kingston Fury Renegade, RGB, 32GB, DDR4, (2x16GB), 3200MHz, CL16, Preto - KF432C16RB12AK2/32;729,99
475;Memória Corsair 16GB (2x8GB), 1333MHz, DDR3, C9, para Macbook - CMSA16GX3M2A1333C9;399,99
