ID;Descrição;Preço em R$
271;Fonte Cooler Master Gx850 Gold, 80plus Gold, Full-modular - 850w;1.074,01
272;Fonte Pcyes TFX, 300W Real, PFC Ativo, Para Gabinete Slim - TFXKP300TB;373,49
273;Fonte Hoopson ATX, 450W, Bivolt, Silenciosa, Proteção - FNT-450W;360,75
274;Fonte Draxen ATX, 400W, 80 Plus White, PFC Ativo - DN400;262,24
275;Fonte Thermaltake Smart 600W, ATX 2.3 A-PFC 80+ White, Preto - Ps-Spd-0600npcwbz-W;441,90
276;Fonte K-Mex Pcwells, Bivolt Chaveada, Com Cabo - PK-550;149,00
277;Fonte K-Mex, 200W, Com Cabo - PX300CNG0001B0X;78,30
278;Fonte Vinik Gamer Dash, 600W, Preto - VFG600WP;198,29
279;Fonte C3Tech ATX, 350W Real, Bivolt, Manual, PS-350;124,44
280;Fonte Msi Mag A650bn Atx 650w 80 Plus Bronze Pfc Ativo Preto;480,00
281;Fonte Knup ATX Cowboy Gamer, 450W, Bivolt, Para PC - KP-533;251,10
282;Fonte Ktrok, 600W, 80 Plus Bronze, PFC Ativo, 115V/230V;324,63
283;Fonte Sate ATX, 500W, Bivolt, Live RGB - PRO-590;269,00
284;Fonte 600w, Gamdias Kratos M1, Rgb 80 Plus, Bronze Pfc Ativo;378,00
285;Fonte Knup Cowboy, 500W, Para PC Gamer - KP-534;469,78
286;Fonte Tronos Trs/500 ATX, 500W Real, 80 Plus Bronze, 24 Pinos - Ez8898b-500;196,88
287;Fonte K-Mex ATX Gamer, 500W, 80 Plus White - EU459;278,09
288;Fonte Fortrek ATX Black Hawk, 500W, 80 Plus Bronze, PFC Ativo;254,03
289;Fonte Atx Gamer 750w Deepcool 80 Plus Gold Dq750m - V3l Full Modular Sem Cabo De Forca - Preto;948,72
290;Fonte de Alimentação Bluecase, 500w, Blu500-epfc, Pfc Ativo, Com Cabo - Preto;191,98
291;Fonte Thermaltake Toughpower GF2, 850W, ArGB, Gold Modular PE - Ps-Tpd-0850f3faGB-2;1.462,42
292;Fonte Knup ATX, 350W, Para PC - KP-526;125,90
293;Fonte Foneng ATX, 500W Real - HDW0002;234,01
294;Fonte Seasonic TFX, 300W, 80 Plus Bronze, PFC Ativo, Slim, Bivolt Automático - SS-300TFX;448,89
295;Fonte Hayonik Chaveada, 12VDC, Para Teclado Yamaha - FTY/2A;50,55
296;Fonte Evus ATX, 200W, 12V, Sem Cabo, 24P, 2SATA, Com Caixa - PS-200;58,45
297;Fonte Almeida Chaveada, 12V, 5A, Tipo Colméia, Ideal Para CFTV, AL-1705G;35,80
298;Fonte BRX Rainbow, ATX, 350W, 80 Plus, Automática PFC;277,09
299;Fonte Corsair, 550W, 80 Plus Gold, Modular RMX, 550X - CP-9020177-WW;1.419,90
300;Fonte Tronos ATX 230W Real, Trs-230 V1.2, 24 Pinos, OEM;44,57
301;Fonte Atx Duex 500fse++, 500w, 80 Plus Bronze, Pfc Ativo, Full Modular, Dx500fse, Cor:preto, tamanho:único, gênero:unisse;526,99
302;Fonte Brazil Pc Atx 500w Bpc/5350-m 24 Pinos Com Cabo;165,61
303;Fonte Compatível Com Alimentação, 12v, 5 Amperes, Com Plug P4;39,40
304;Fonte Redragon ATX 1300W, 80 Plus Platinum, Full Modular, Preto - Gc-Ps018;1.596,30
305;Fonte BRX TFX, 500W;168,19
306;Fonte De Alimentacao C3tech 350wts Ps-350bk, Preto;118,01
307;Fonte Gigabyte P1000GM, 1000W, 80 Plus Gold - GPP1000GM;1.599,00
308;Fonte Bluecase ATX, 500W, 80 Plus Bronze, PFC Ativo, Com Ventilador, BLU500R-B;499,00
309;Fonte Corsair, Cv750, 750w, 80 Plus Bronze - CP-9020237-BR;989,00
310;Fonte Cooler Master G700 700w, 80 Plus Gold, Pfc Ativo, Mpw-7001-acaag-br;663,00
311;Fonte Gamemax Gamer ATX, 1050W, 80 Plus Silver, Semi-Modular, PFC Ativo, Preto - GM1050;1.196,05
312;Fonte Pcyes Electro V2, 600W, 80 Plus White, PFC Ativo, Com Cabo, ATX;414,29
313;Fonte Gamemax, 400W, 80 Plus Bronze, Box - GP400A;404,41
314;Fonte One Power ATX, 500W Real, Bivolt, CPU 4+4 Pinos, EPS 12V V2.3, Box 1247 - MP500W;175,00
315;Fonte Gamemax Gx1250 Pro 1250w, 80 Plus, Platinum Full Modular Pfc Ativo Metal - Gx1250prosls8810br;1.107,50
316;Fonte Mymax ATX, 500W, 24 Pinos, 2 SATA, High Power;262,99
317;Fonte Pixxo ATX, 500W, Com Cabo - PGC500;202,40
318;Fonte Redragon Rgps 700w 80 Plus Bronze Full Modular;588,00
319;Fonte Thermaltake TT Smart, 700W, 80+ White - PS-SPD-0700NPCW-W;552,19
320;Fonte C3Tech DT-100BK, 200W, Para Gabinete, Sem Cabo, PS-200SFX;125,09
321;Fonte K-Mex ATX, 200W Real - PX300DNG;56,90
322;Fonte Hoopson Real, 400W - FNT-400W-S;139,90
323;Fonte Corsair HX1000, 1000W, 80 Plus Platinum, Full Modular, Preto - CP-9020139-WW;2.549,90
324;Fonte Vinik Dash, 400W, RGB, Preto - VFG400WPR;160,29
325;Fonte Para Pc 230w Brazilpc Bpc-230, Bivolt, Manual;46,32
326;Fonte Corsair CV650 ATX, 650W, 80 Plus Bronze - CP-9020211-BR;559,00
327;Fonte Motospeed Hyrax ATX, 500W, 80 Plus Bronze, PFC Ativo, Baixo Ruído, 120mm - HFT500B1;449,90
328;Fonte Gigabyte Ud850gm, Full-modular, 80plus Gold, 850w;1.209,90
329;Fonte Cooler Master G500, 500W, 80 Plus Gold;649,90
330;Fonte Thermaltake TT Smart, 500W, 80+, RGB, All Sleeved Cables - PS-SPR-0500NHFAWB-1;474,99
331;Fonte De Alimentação Casemall 600W, Sem Cabo -  All-600-Tpw;174,51
332;Fonte C3Tech, 500W, 80 Plus Bronze, Com PFC, PS-G500B;268,37
333;Fonte K-Mex ATX, 400W Real, Bivolt - PK 550;158,72
334;Fonte K-Mex ATX, 300W Real - PX-450RQG;171,00
335;Fonte Pcyes Electro V2, 550W, 80 Plus Bronze, PFC Ativo;306,58
336;Fonte Aerocool KCAS, 500W, 80 Plus Bronze, PFC Ativo, 115-230V - EN53367;359,99
337;Fonte Cooler Master Elite Nex - 600w;480,90
338;Fonte C3Tech, 500W, PS-500BK;269,65
339;Fonte Knup ATX, 500W Real, 24P, Com Cabo, Bivolt - KP-522;164,90
340;Fonte Corsair ATX CX550F, 550W, 80 Plus Bronze, Full Modular, RGB Black, Com Cabo De Força - CP-9020216-BR;1.179,90
341;Fonte Thermaltake TT Smart ATX 2.3, 500W, 80 Plus White, PFC Ativo, Preta;402,29
342;Fonte Asustor Storage, 65W, 80 Plus, Para Servidor, AS-65W;519,30
343;Fonte Gigabyte P450B, 450W, 80 Plus, PFC Ativo, Bronze - GPP450BBR;399,99
344;Fonte Cooler Master, 500W, 80 Plus Gold, MPW-5001-ACAAG-WO;503,01
345;Fonte Mtek Monterey, 500w, 110/220, Branco - mk-500wf;195,00
346;Fonte Corsair RM850, 850W, 80 Plus Gold, Modular;1.589,90
347;Fonte Mtek Power Supply, 550w, 80 plus Standard, Não modular, Pfc Ativo, Branca;399,00
348;Fonte Sate Superpower, 500W, ATX, Bivolt - PRO-580;239,00
349;Fonte Pcfort, 500W, 80 Plus Bronze, Automática Com PFC Ativo;251,99
350;Fonte Goldentec ATX, 200W Real, Com Cabo - GT200R;95,11
351;Fonte ATX Rop  Dazz 900w Real 80 Plus Bronze Pfc Ativo;474,05
352;Fonte Gamemax, 500W Real, 80 Plus Bronze, PFC Ativo, Bivolt Auto, OEM - GM500;463,00
353;Fonte Gamer Ktrok RGB, 500W Real, 80 Plus Bronze, PFC Ativo;404,91
354;Fonte Vinik Colméia, 240W, 12V, Bivolt Chaveada, 20A - VFS1220;109,95
355;Fonte Cowboy, 500W, Preta - KP-534;253,00
356;Fonte Mymax ATX, 1000W, 80 Plus Silver, PFC Ativo - MPSU/FP1000;527,12
357;Fonte Maxprint Rop Black, 230W - 60000091;133,00
358;Fonte Atx 500w Mtek Mk 500wf;239,09
359;Fonte Gigabyte Ud850gm, 850w, 80 Plus Gold, Full Modular, Pg5, Pcie Gen 5, Preta;1.099,00
360;Fonte BRX, 1000W, 80 Plus Bronze, RGB, Bivolt;678,30
361;Fonte Thermaltake ATX, 750W, 80 Plus Bronze;677,39
362;Fonte De Alimentação Hayom 230w Atx - 110/220v - Pw1623;129,99
363;Fonte Gamer Nzxt C750, 750W, 80 Plus Bronze, Preto;691,71
364;Fonte Aerocool VX-350, 350W, Bivolt, EN57181;185,91
365;Fonte Thermaltake Toughpower GF3, 850W, 80 Plus Gold Modular PE - Ps-Tpd-0850fnfaGB-4;1.476,13
366;Fonte Knup ATX, 200W, 12V, 24 Pinos - KP-517;56,05
367;Fonte Thermaltake TT Toughpower GF1, 650W, Fully Modular, ARGB - PS-TPD-0650F3FAGB-1;1.207,47
368;Fonte Vinik Gamer Dash, 600W, FAN LED RGB, Preto - VFG600WPR;209,87
369;Fonte Cooler Master MWE, 500W, 80 Plus Bronze, PFC Ativo, Com Cabo, Padrão Brasileiro - MPE-5001-ACAAB-BR;869,90
370;Fonte Gigabyte P750gm, 750W, 80 Plus Gold, Full Modular - GP-P750GM;764,10
371;Fonte Vinik Gamer Dash, 500W, Preto - VFG500WP;164,81
372;Fonte Evus Gamer, 500W, 80 Plus, ARGB - EVG500;245,90
373;Fonte Thermaltake TT Smart ATX2.3, 600W, 80+ White, A-PFC - PS-SPD-0600NPCWBZ-W;467,26
374;Fonte Gamer Primetek Fp-1000/80+ ATX, 1000W, Real 80 Plus Silver, Pfc Ativo, Preta;699,90
375;Fonte 500w Real Brazil Pc - Bpc/5330;117,90
376;Fonte Gamer Ktrok Power Supply, 500W, 80 Plus Bronze, PFC Ativo, Bivolt Automático, Preto - KT-PS500W;249,90
377;Fonte Thermaltake TT Toughpower, 850W, 80 Plus Gold, Full Modular, PFC Ativo, 100V/240V, ARGB, GF1 - PS-TPD-0850F3FAGB-1;1.275,99
378;Fonte Rise Mode Gamer Atomic, 600W, LED, Branco - RM-FE-04-AT;549,00
379;Fonte ATX 1000w Automatica, Storm-z Full Modular;673,78
380;Fonte Casemall, 600W, Auto Switch, ALL600TTPSW;260,91
381;Fonte Gamer Primetek Fp-350, 350W, Real 80 Plus, ATX, Pfc Ativo, Bivolt, Preta;223,89
382;Fonte Corsair Hx1500i - 1500w, 80 Plus Platinum, Modular - Cp-9020215-na;3.690,00
383;Fonte T-Dagger, 500W, Bivolt, Sem Cabo - T-TPS206;233,93
384;Fonte Vinik Gamer Dash, 500W, 110-230V, LED RGB, Preto - VFG500WPR;185,90
385;Fonte Multi, 200W Real, Bivolt Manual, OEM - GA200BU;52,99
386;Fonte Pixxo SFX, 200W, 20/24 Pinos, Box - PL200WRPBG;150,00
387;Fonte Corsair Rm1200x, 1200w, 80 Plus Gold, Modular, Preto - Cp-9020254-na;3.390,00
388;Fonte Tarct FP-200, ATX 200W, Real Bivolt 20+24p, Com Cabo, Prata;89,49
389;Fonte Dazz, 650W, 80 Plus Bronze, PFC Ativo, Bivolt, Com Cabo, Preto - 63000002;303,90
390;Carregador Portátil Indução Xiaomi Mi 10w Fast Charge Powerbank 3 Turbo 10.000 Mah Saída Tipo C Tipo A;198,90
391;Fonte Thermaltake TT Toughpower Gf1, 1000W, 80+ Gold, Fully Modular - PS-TPD-1000FNFAGU-1;2.363,53
392;Fonte Onepower ATX, 500w, Autoswitch  - Mp-500-opasw;168,30
393;Fonte Para PC Cooler Master 600w - Mpx-6001-acaab-wo;749,90
394;Fonte Maxmidia Chaveada Compatível Com 2.1a, Usb, Para Carregamento, preto;12,60
395;Carregador Rápido Anker USB-C, 30w, Com Cabo USB-C, 1,5m;259,90
396;Fonte Ezcool Ps-890, 650W, ATX, 80+ Plus Bronze;399,00
397;Fonte Carregador Para Positivo Motion Q4128c-s 5v 3a Pwr475 - Bivolt;35,50
398;Fonte Casemall, 500W, Auto Switch, ALL500TTPSW4;224,01
399;Fonte 60w L Magsafe 1 Oem, Compativel Com, Macbook Pro, A1278, A1342, A1181, A1185, Ano 2008 e 2012;149,99
400;Fonte 750w Xpg Kyber,Eficiência 80%,80 Plus Gold - KYBER750G-BKCBR-SF;881,99
401;Fonte Pontual, Para impressora HP 32v e 16v.;40,90
402;Fonte 850w Tt Toughpower Gf A3 Snow, Fully Modular - Ps-tpd-0850fnfagb-n;1.520,09
403;Fonte Knup Gamer Ktrok, 500W, 80 Plus Bronze, PFC Ativo, Bivolt Automático - KT-PS500W;277,29
404;Fonte Gamer Aerocool, 700w, Vx-700, Bivolt, Atx, Sem Cabo;263,50
405;Fonte Cooler Master MWE Bronze 600, 600W, 80 Plus Bronze;969,90
406;Fonte Cooler Master Nex White 600, 80 Plus, White - 600w;629,90
407;Fonte 750w Tt Toughpower Gf A3 Fully Modular Ps-tpd-0750fnfagb-h;1.183,16
408;Fonte Goldentec, 500w, Real ATX;297,48
409;Fonte De Alimentação Vxpro Vx230se;69,90
410;Fonte Brx Automática, 850w, Amarela;258,40
411;Fonte Redragon Gc-ps018w, ATX, 1300w, 80 Plus, Platinum, Branco, FULL Modular;1.622,65
412;Fonte Para Desktop K-mex Px300cng Px300dng0001k0x De 110/220v C/cabo Energia;58,45
413;Fonte Aerocool 550W, 80 Plus Gold, PFC Ativo, ATX Dorado;619,90
414;Fonte Psu-200, 200w, 20/24p, 2 Sata - OEM;530,10
415;Fonte Coooler, Master Mwe V2 600w, 80 Plus, Bronze - Mpe-6001-acaab-wo;566,11
416;Fonte Grasep, Para Ultrabook Samsung series 5, Bivolt;47,90
417;Fonte Seasonic Tfx80 Plus Bronze, 300w - Ss-300;168,90
418;Fonte Diversas, Para impressora HP, Bivolt;78,90
419;Driver Ilumimax, Para LED 12v, 36w, 3a - Sy36-12;36,90
420;Fonte De Alimentação Flex, (2,1x5,5), Bivolt - Fx-9v/600ma;6,90
421;Driver Ilumimax, Para LED 12v, 48w, 4a - Sy48-12;40,90
422;Fonte Colmeia Fc Fontes, Para Cftv, 24v, 5a, 120w, Bivolt - Fc2405cn;78,56
423;Fonte De Alimetacao Pixxo, 200w, Real, Padrao, Micro Sfx - Pl200cxs;135,42
424;Fonte Cooler Master Nex White 500, 80 Plus, White - 500w;569,90
425;Fonte Cooler Master Hyper White 400, 400W, 80 Plus White;699,90
426;Fonte Evus Atx 500w Reais 20/24p 4 Sata Com Cabo Fe5wat;153,98
427;Fonte Cooler Master 600w, 80 Plus Gold - Mpw-6001-acaag-wo;601,26
428;Fonte Valianty Atx 400w, Com Cabo Power Supply;120,50
429;Fonte Bluecase Ez8898b-600, 600w Pfc Ativo, Eficiência 82%, 80 Plus, Bronze, C/ Cabo De Força;432,89
430;Fonte Xpg Core Reactor, 750w, 80 Plus, Gold Modular;2.037,00
431;Fonte Brazilpc Bpc/500pfca, Atx 500w, Real Apfc, 24 Pinos Box;153,54
432;Fonte De Alimentação Zebra - Pwr-bga12v50w0ww;197,27
433;Fonte Cooler Master V550 Gold Sfx, Full-modular - 550w;1.209,90
434;Fonte De Alimentacao Gamer One Power, 400w;149,33
435;Fonte 500w Reference 80 Plus, Bronze, Pfc Ativo, Full Modular Rfps-500wbz;283,90
436;Fonte Corsair Rm750, 750W, 80 Plus Gold, Branca - Cp-902023;3.363,72
437;Fonte Asustor Storage, 350W, Para Servidor, AS-350W;494,01
438;Fonte Alimentação, Compatível Com Chaveada, 5v, Plástico, 1amper;15,20
439;Fonte 800w Hp Enterprise, 12v, P39385-001 - P39385-001;5.520,49
440;Fonte De Alimentação Deepcool, 500w, Pk500d, 80 Pluz Bronze Bivolt - R-pk500d-fa0b-wo;393,86
441;Fonte 12v 10a Bivolt,Para Cftv, Colmeia;45,90
442;Fonte Gigabyte Ud 750w,  Modular, Eficiência 90%, 80 Plus, Gold - Gp-ud750gm;1.061,99
443;Fonte 500w, Real ATX;299,90
444;Fonte Corsair HX1500I 1500W, 80 Plus Platinum, Full Modular, Bivolt, Sem Cabo, Preto - CP-9020261-WW;3.399,99
445;Fonte De Alimentação Pcyes Schocker 400w, 80 Plus, White Pfc Ativo C/cabo;215,91
446;Fonte Driver Slim Ilumimax, Para fita LED, 12v , 1,5a,  18w, Bivolt;28,90
447;Driver Ilumimax, Para LED 12v, 24w, 2a - Sy24-12;32,90
448;Fonte Cooler Master Mwe 650w 80 Plus, Bronze V2 Pfc, Ativo;438,00
449;Fonte De Alimentação Brazilpc, 230w, Real, Atx, 24 Pinos, Bpc-230v1.2;53,78
450;Fonte Cooler Master V650 Gold Sfx, Full-modular - 650w;1.579,90
451;Fonte Cooler Master Nex White 700, 80 Plus, White - 700w;729,90
452;Fonte Xpg Pylon, 750w, 80 Plus, Bronze;1.080,00
453;Fonte Gamemax Gx1050 Pro 1050w, 80 Plus, Platinum Full Modular Pfc Ativo, Preta - Gx1050prbks8810br;899,90
454;Fonte Multi, 400W - GA400;219,90
455;Fonte Corsair Rm750e, 750W, 80 Plus Gold, Full Modular, Pcie 5.0, Preto - Cp-9020262-ww;3.363,72
456;Fonte Cooler Master Elite Nex - 700w;769,90
457;Fonte Hoopson ATX, 550W, Bivolt, RGB, Cooler Silencioso;249,00
458;Fonte Pcyes ATX Electro V2, 400W Real - 28531;255,35
459;Fonte Asustor, 90W, Para NAS, AS-90W;284,10
460;Fonte PXL Chaveada Estabilizada, 12V, 20A, Ideal Para CFTV;109,95
461;Fonte K-Mex ATX, 300W Real - PX-450RQG;195,02
462;Fonte Hayonik Chaveada, 24VDC, 0.5A, P4, DJ C- FCHP245I;34,24
463;Fonte Hayonik Chaveada, 9VDC, 1A, P4, C-, Preto - FTZM9I;33,92
464;Fonte Knup Regulada - KP-536;37,91
465;Fonte Hayonik Chaveada, 12VDC, 1A - FCTP1201;39,15
466;Fonte ATX, 550w Corsair Cv550 80+ Bronze Pfc Ativo;431,20
467;Fonte VX PRO ATX, 230W, Sem Cabo;49,99
468;Fonte Cooler Master Hyper White 500, 500W, 80 Plus White;789,90
469;Fonte Aerocool VX-350, 350W, sem cabo, Preto - EN57181;0
470;Fonte Gamemax GX750, 750W, 80 Plus Gold, Modular, PFC Ativo, com cabo, Preto - GX750MBKV1S7710BR;0
471;Fonte Corsair CV750, 750W, 80 Plus Bronze, com cabo, Preto - CP-9020237-BR;0
472;Fonte Gamer Fortrek ATX Crusader, 500W, sem cabo, Preto - 76955;0
473;Fonte One Power MP500W3-I, 600W, sem cabo, Preto - MP500W3-I;0
474;Fonte One Power MP500W3-I, 500W, sem cabo, Preto - MP500W3-I;0
475;Fonte Cooler Master G700, 700W, 80 Plus Gold, PFC Ativo, com cabo, Preto - MPW-7001-ACAAG-BR;0
476;Fonte Gamemax GP650, 650W, 80 Plus Bronze, PFC Ativo, Preto - GP650;0
477;Fonte C3Tech PS-200V4, 200W, sem cabo, Prata - PS-200V4;0
478;Fonte Aerocool KCAS, 500W, 80 Plus Bronze, PFC Ativo, sem cabo, Preto - EN53367;0
479;Fonte Gamemax GP750, 750W, 80 Plus Bronze, PFC Ativo, com cabo, Preto - GP750;0
480;Fonte Duex DX, 500W, 80 Plus Bronze, Modular, PFC Ativo, sem cabo, Preto - DX 500FSE++;0
481;Fonte Fortrek Black Hawk 400W, 80 Plus White, Preto - 70458;0
482;Fonte ASUS ROG Thor 1200P2, 1200W, 80 Plus Platinum, Modular, PFC Ativo, sem cabo, Preto  - 90YE00L0-B0BA00;0
483;Fonte Bright FT001, 550W, sem cabo, Preto e Amarelo - FT001;0
484;Cabo de Força 10A Hayom, 1.20m - CB1145;0
485;Fonte Aerocool VX-500, 500W, sem cabo, Preto  - EN57136;0
486;Fonte Bright FT004, 750W, 80 Plus Bronze, RGB, sem cabo, Preto - FT004;0
487;Fonte ASUS TUF Gaming, 750W, 80 Plus Gold, Modular, PFC Ativo, sem cabo, Preto - 90YE00S3-B0BA00;0
488;Fonte C3Tech PS-G600B, 600W, 80 Plus Bronze, PFC Ativo, sem cabo, Preto - PS-G600B;0
489;Fonte XPG Core Reactor, 750W, 80 Plus Gold, Modular, com cabo, Preto - Core Reactor;0
490;Fonte Gigabyte Aorus, 1200W, 80 plus Platinum, Modular, PFC Ativo, RGB, sem cabo, Preto - GP-AP1200PM;0
491;Fonte Bluecase BLU500-EPFC, 500W, PFC Ativo, Bivolt, com Cabo, Preto - BLU500-EPFCBX;0
492;Fonte EVGA 600W, 80 Plus White - 100-W1-0600-K;0
493;Fonte Gamemax GS600, 600W, 80 Plus White, PFC Ativo, com cabo, Preto - GS600;0
494;Fonte XPG Core Reactor, 850W, 80 Plus Gold, Modular, com cabo, Preto - Core Reactor;0
495;Fonte ASUS ROG Loki SFX-L, 1000W, 80 Plus Platinum, Modular, PFC Ativo, sem cabo, Preto - 90YE00N1-B0BA00;0
496;Fonte PCYes Spark 75+, 600W - PXSP600WPT;0
497;Fonte Bluecase Blu 500-E ATX, 500W, com Cabo - BLU500ECASE;0
498;Fonte Raidmax Vortex, 500W, 80 Plus Bronze - RX-500AF-V;0
499;Fonte Corsair RMx Series, RM550x, 550W, 80 Plus Gold, Full Modular - CP-9020197-NA;0
500;Fonte Asus ROG-STRIX-850G, 850W, 80 Plus Gold, Full Modular - 90YE00A3-B0BA00;0
501;Fonte Corsair CX450M, 450W, 80 Plus Bronze, Semi Modular - CP-9020101;0
502;Fonte OCPC BZ650M, 650W, 80 Plus Bronze, Modular - OCPSBZ650DM;0
503;Fonte EVGA 750W, 80 Plus Gold, Semi Modular - 210-GQ-0750-V;0
504;Fonte Bright, 650W, 80 Plus Bronze, RGB, Bivolt, Preto - FT003;0
505;Fonte Corsair RM850, 850W, 80 Plus Gold, Modular, Preto - CP-9020235-NA;0
506;Fonte Gigabyte UD1000GM PG5, 1000W, 80 PLUS Gold, Modular, PFC Ativo, Bivolt, Preto - GP-UD1000GM PG5;0
507;Fonte Corsair CX650, 650W, 80 Plus Bronze - CP-9020122;0
508;Fonte XPG Core Reactor, 650W, 80 Plus Gold Modular;0
509;Fonte Corsair CX750M, 750W, 80 Plus Bronze, Semi Modular, Preto - CP-9020222-BR;0
510;Fonte EVGA 700W, 80 Plus White - 100-W1-0700-K;0
511;Fonte EVGA SuperNOVA 1600 G+, 1600W, 80 Plus Gold, Modular, Bivolt, Preto - 220-GP-1600-X;0
512;Fonte Raidmax Vortex, 700W, 80 Plus Bronze - RX-700AC-V;0
513;Fonte Gamemax 1050W 80 Plus Silver Semi Modular - GMX GM1050;0
514;Fonte Husky Gaming Snow, Preto, 450 W, 80 Plus White - HGMV001;0
515;Fonte C3 Tech SFX Sem Cabo, 200W, 110V/220V, Branco - PS-201SFX;0
516;Fonte MSI MPG A850G PCIE5, ATX 3.0, 850W, 80 Plus Gold, Modular, PCIe 5.0, PFC Ativo, Bivolt, com Cabo, Preto - 306-7ZP7B12-CE0 - EAN: 824142293058;0
517;Fonte Nox Hummer X, 600W, 80 Plus Bronze, Semi-Modular  - NXHUMMERX600WBZ;0
518;Fonte Raidmax Cobra, 600W, 80 Plus Gold, Modular - RX-600AE-M;0
519;Fonte Corsair CX650M, 650W, 80 Plus Bronze, Semi Modular - CP-9020103;0
520;Fonte Corsair VS500, 500W, 80 Plus White - CP-9020223-BR;0
521;Fonte Corsair 750W 80 Plus Gold Semi Modular TX750M CP-9020131;0
522;Fonte Corsair CX550, 550W, 80 Plus Bronze - CP-9020121;0
523;Fonte Corsair RM650X, 650W, 80 Plus Gold, Modular, Preto - CP-9020198-WW;0
524;Fonte ASUS ROG Strix Aura Edition, 750W, 80 Plus Gold, Modular, PFC Ativo, sem cabo, Preto - 90YE00P3-B0BA00;0
525;Fonte PowerX 500W, com Cabo - PX500;0
526;Fonte OCPC BZ650, 650W, 80 Plus Bronze - OCPSBZ650D;0
527;Fonte Sharkoon SHP Bronze, 500W, 80 Plus Bronze - SHP BRONZE 500W;0
528;Fonte NZXT C Series, 650W, ATX, 80 Plus Bronze, Semi-Modular, com Cabo, Preto - PA-6B1BB-US;0
529;Fonte EVGA SuperNOVA 650 GA, 650W, 80 Plus Gold, Modular - 220-GA-0650-X;0
530;Fonte Corsair CX750F, 750W, 80 Plus Bronze, Totalmente Modular, RGB - CP-9020218-BR;0
531;Fonte Corsair RMX White Series, 750W, 80 Plus Gold, Modular, Branca - CP-9020187-WW;0
532;Fonte Corsair VS600, 600W, 80 Plus White - CP-9020224-BR;0
533;Fonte XPG Pylon, 750W, 80 Plus Bronze;0
534;Fonte Raidmax XT, 500W - RX-500XT;0
535;Fonte Brazil PC 600W BPC/6350 - 38037;0
536;Fonte Corsair RM750x, 750W, 80 Plus Gold, Modular - CP-9020179;0
537;Fonte Corsair RM650, 650W, 80 Plus Gold, Modular, Preto - CP-9020233-WW;0
538;Fonte Gigabyte, 1000W, 80 Plus Gold, Modular, PFC Ativo, Bivolt - GP-P1000GM;0
539;Fonte Corsair RMx Series, 750W, 80 Plus Gold, Full Modular, Branca - CP-9020187-NA;0
540;Fonte Corsair RM650, 650W, 80 Plus Gold, Modular, Preto - CP-9020233-NA;0
541;Fonte Bluecase Blu 350-E ATX, 350W, com Cabo - BLU350ECASE;0
542;Fonte Corsair RM750, 750W, 80 Plus Gold, Full Modular, Bivolt Preto - CP-9020234-NA;0
543;Fonte Corsair RM750X, 750W, 80 Plus Gold, Modular, Preto - CP-9020199-WW;0
544;Fonte Bright TFX 600W, Bivolt, Preto - FT006;0
545;Fonte Cooler Master MWE Bronze 600, 600W, 80 Plus Bronze, PFC Ativo, Bivolt, Preto - MPX-6001-ACAAB-US;0
546;Fonte Brazil PC 500W 80 Plus Bronze BPC/500 - 38040;0
547;Fonte EVGA 600W, 80 Plus Bronze - 100-BR-0600-K;0
548;Fonte EVGA 500W 80 Plus White - 100-W1-0500-KR;0
549;Fonte Cooler Master G800, 800W, 80 Plus Gold, PFC Ativo, Sem Cabo, MPW-8001-ACAAG-WO;0
550;Fonte Corsair RMx Series, RM650x, 650W, 80 Plus Gold, Full Modular - CP-9020178-NA;0
551;Fonte EVGA SuperNOVA 750 GA, 750W, 80 Plus Gold, Modular - 220-GA-0750-X;0
552;Fonte Bluecase 500W com Cabo e com Caixa - BLU500PFC;0
553;Fonte EVGA 850 B5, 850W, 80 Plus Bronze, Modular - 220-B5-0850-V;0
554;Fonte Bluecase BLU230-EATX Small, 230W, com Cabo - BLU230ESCASE;0
555;Fonte Corsair HX850, 850W, 80 Plus Platinum, Modular - CP-9020138;0
556;Fonte Hoopson 230W - FNT230-H (FNT-230W+ );0
557;Fonte Corsair RMx Series, RM850x, 850W, 80 Plus Gold, Full Modular - CP-9020200-WW;0
558;Fonte Bluecase 400W, 80 Plus White,  PFC Ativo, com Cabo - BLU400R-80E;0
559;Fonte EVGA 400W 100-N1-0400-L;0
560;Fonte Gamer Rise Mode Atomic, 500W, Led Branco - RM-FE-03-AT;0
561;Fonte Cooler Master Elite V3, 300W, PFC Ativo - MPW-3001-ACAAN1;0
562;Fonte Corsair TX550M- 550W, 80 Plus Gold, Semi-Modular, Preto - CP-9020133-WW;0
563;Fonte ASUS ROG Strix Aura Edition, 850W, 80 Plus Gold, Modular, PFC Ativo, sem cabo , Preto - 90YE00P2-B0BA00;0
564;Fonte Gamer Rise Mode Atomic, 600W, Led Branco - RM-FE-04-AT;0
565;Fonte Corsair CX750M, 750W, 80 Plus Bronze, Semi Modular - CP-9020061;0
566;Fonte EVGA 700W, 80 Plus Bronze - 100-BR-0700-K;0
567;Fonte Gigabyte GP-P750GM, 750W, 80 Plus Gold,  Modular - GP-P750GM;0
568;Fonte Corsair CV450, 450W, 80 Plus Bronze - CP-9020209-BR;0
569;Fonte Nox Hummer X, 700W, 80 Plus Bronze, Semi-Modular - NXHUMMERX700WBZ;0
